1_ortho	4_cgram	11_infover	5_genre
repreniez	VER	ind:imp:2p;	-
reprendre	VER	inf;	-
reprenons	VER	imp:pre:1p;ind:pre:1p;inf;	-
reprendras	VER	ind:fut:2s;	-
reprirent	VER	ind:pas:3p;	-
repris	VER	ind:pas:1s;ind:pas:2s;par:pas;par:pas;	m
reprise	VER	par:pas;	f
reprenez	VER	imp:pre:2p;ind:pre:2p;	-
reprenions	VER	ind:imp:1p;	-
reprît	VER	sub:imp:3s;	-
reprenne	VER	sub:pre:1s;sub:pre:3s;	-
reprisse	VER	sub:imp:1s;	-
reprissent	VER	sub:imp:3p;	-
reprit	VER	ind:pas:3s;	-
oncle	NOM	-	m
oncles	NOM	-	m
prix	NOM	-	m
retard	NOM	-	m
retards	NOM	-	m
détruisait	VER	ind:imp:3s;	-
détruirais	VER	cnd:pre:1s;cnd:pre:2s;	-
détruisiez	VER	ind:imp:2p;	-
détruits	VER	par:pas;	m
détruiraient	VER	cnd:pre:3p;	-
détruirai	VER	ind:fut:1s;	-
détruira	VER	ind:fut:3s;	-
détruisions	VER	ind:imp:1p;	-
détruisais	VER	ind:imp:1s;ind:imp:2s;	-
détruisirent	VER	ind:pas:3p;	-
détruit	VER	ind:pre:3s;par:pas;	m
détruisons	VER	imp:pre:1p;ind:pre:1p;	-
détruisit	VER	ind:pas:3s;	-
détruisis	VER	ind:pas:1s;	-
détruisez	VER	imp:pre:2p;ind:pre:2p;	-
détruises	VER	sub:pre:2s;	-
détruisent	VER	ind:pre:3p;	-
détruiront	VER	ind:fut:3p;	-
détruites	VER	par:pas;	f
détruirait	VER	cnd:pre:3s;	-
détruisaient	VER	ind:imp:3p;	-
détruiras	VER	ind:fut:2s;	-
détruite	VER	par:pas;	f
détruire	VER	inf;;	-
détruirez	VER	ind:fut:2p;	-
détruise	VER	sub:pre:1s;sub:pre:3s;	-
détruisant	VER	par:pre;	-
détruis	VER	imp:pre:2s;ind:pre:1s;ind:pre:2s;	-
détruiriez	VER	cnd:pre:2p;	-
détruirions	VER	cnd:pre:1p;	-
détruirons	VER	ind:fut:1p;	-
cadeau	NOM	-	m
cadeaux	NOM	-	m
poussai	VER	ind:pas:1s;	-
poussa	VER	ind:pas:3s;	-
pousserez	VER	ind:fut:2p;	-
poussaient	VER	ind:imp:3p;	-
pousserions	VER	cnd:pre:1p;	-
poussés	VER	par:pas;	m
poussées	VER	par:pas;	f
poussée	VER	par:pas;	f
poussèrent	VER	ind:pas:3p;	-
poussât	VER	sub:imp:3s;	-
poussâmes	VER	ind:pas:1p;	-
poussons	VER	imp:pre:1p;ind:pre:1p;	-
poussions	VER	ind:imp:1p;	-
poussiez	VER	ind:imp:2p;	-
poussez	VER	imp:pre:2p;ind:pre:2p;	-
pousses	VER	ind:pre:2s;	-
poussais	VER	ind:imp:1s;ind:imp:2s;	-
pousserons	VER	ind:fut:1p;	-
pousseront	VER	ind:fut:3p;	-
pousseriez	VER	cnd:pre:2p;	-
pousser	VER	inf;	-
poussait	VER	ind:imp:3s;	-
poussant	VER	par:pre;	-
poussas	VER	ind:pas:2s;	-
pousseras	VER	ind:fut:2s;	-
poussent	VER	ind:pre:3p;sub:pre:3p;	-
pousse	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:1s;	-
poussera	VER	ind:fut:3s;	-
pousserai	VER	ind:fut:1s;	-
pousseraient	VER	cnd:pre:3p;	-
pousserais	VER	cnd:pre:1s;cnd:pre:2s;	-
pousserait	VER	cnd:pre:3s;	-
poussé	VER	par:pas;	m
face	NOM	-	f
faces	NOM	-	f
gueule	NOM	-	f
gueules	NOM	-	-
chemin	NOM	-	m
chemins	NOM	-	m
vivante	ADJ	-	f
vivantes	ADJ	-	f
vivants	ADJ	-	m
vivant	ADJ	-	m
général	NOM	-	m
générales	NOM	-	f
générale	NOM	-	f
généraux	NOM	-	m
bateaux	NOM	-	m
bateau	NOM	-	m
million	NOM	-	m
millions	NOM	-	m
sac	NOM	-	m
sacs	NOM	-	m
secondes	NOM	-	f
impossible	ADJ	-	-
impossibles	ADJ	-	-
seconde	NOM	-	f
découvriraient	VER	cnd:pre:3p;	-
découvririez	VER	cnd:pre:2p;	-
découvrît	VER	sub:imp:3s;	-
découvrirait	VER	cnd:pre:3s;	-
découvrîmes	VER	ind:pas:1p;	-
découvrons	VER	imp:pre:1p;ind:pre:1p;	-
découvriras	VER	ind:fut:2s;	-
découvrirent	VER	ind:pas:3p;	-
découvrirez	VER	ind:fut:2p;	-
découvrit	VER	ind:pas:3s;	-
découvrissent	VER	sub:imp:3p;	-
découvrisse	VER	sub:imp:1s;	-
découvris	VER	ind:pas:1s;	-
découvriront	VER	ind:fut:3p;	-
découvrirons	VER	ind:fut:1p;	-
découvrirais	VER	cnd:pre:1s;cnd:pre:2s;	-
découvraient	VER	ind:imp:3p;	-
découvrirai	VER	ind:fut:1s;	-
découvrions	VER	ind:imp:1p;	-
découvrir	VER	inf;	-
découvert	VER	par:pas;	m
découverts	VER	par:pas;	m
découvrais	VER	ind:imp:1s;ind:imp:2s;	-
découvrait	VER	ind:imp:3s;	-
découvrant	VER	par:pre;	-
découvre	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:3s;	-
découvrent	VER	ind:pre:3p;sub:pre:3p;	-
découvres	VER	ind:pre:2s;	-
découvrez	VER	imp:pre:2p;ind:pre:2p;	-
découvriez	VER	ind:imp:2p;	-
découvrira	VER	ind:fut:3s;	-
erreur	NOM	-	f
erreurs	NOM	-	f
soleils	NOM	-	m
soleil	NOM	-	m
voyage	NOM	-	m
voyages	NOM	-	m
sauterais	VER	cnd:pre:1s;cnd:pre:2s;	-
sauteront	VER	ind:fut:3p;	-
sautés	VER	par:pas;	m
sautions	VER	ind:imp:1p;	-
sautiez	VER	ind:imp:2p;	-
sautez	VER	imp:pre:2p;ind:pre:2p;	-
sauterez	VER	ind:fut:2p;	-
sauterons	VER	ind:fut:1p;	-
sauteriez	VER	cnd:pre:2p;	-
sauteraient	VER	cnd:pre:3p;	-
sauteras	VER	ind:fut:2s;	-
sauterait	VER	cnd:pre:3s;	-
sautons	VER	imp:pre:1p;ind:pre:1p;	-
sautâmes	VER	ind:pas:1p;	-
sauta	VER	ind:pas:3s;	-
sautées	VER	par:pas;	f
sautai	VER	ind:pas:1s;	-
sautaient	VER	ind:imp:3p;	-
sautais	VER	ind:imp:1s;ind:imp:2s;	-
sautait	VER	ind:imp:3s;	-
sautant	VER	par:pre;	-
sautât	VER	sub:imp:3s;	-
saute	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:3s;	-
sauté	VER	par:pas;	m
sautent	VER	ind:pre:3p;	-
sauter	VER	inf;	-
sautera	VER	ind:fut:3s;	-
sautèrent	VER	ind:pas:3p;	-
sauterai	VER	ind:fut:1s;	-
sautée	VER	par:pas;	f
sautes	VER	ind:pre:2s;	-
rêvèrent	VER	ind:pas:3p;	-
rêvât	VER	sub:imp:3s;	-
rêves	VER	ind:pre:2s;sub:pre:2s;	-
rêvent	VER	ind:pre:3p;	-
rêve	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	-
rêvant	VER	par:pre;	-
rêvait	VER	ind:imp:3s;	-
rêvais	VER	ind:imp:1s;ind:imp:2s;	-
rêvaient	VER	ind:imp:3p;	-
rêvai	VER	ind:pas:1s;	-
rêva	VER	ind:pas:3s;	-
rêvez	VER	imp:pre:2p;ind:pre:2p;	-
rêviez	VER	ind:imp:2p;	-
rêvions	VER	ind:imp:1p;	-
rêvons	VER	imp:pre:1p;ind:pre:1p;	-
rêveront	VER	ind:fut:3p;	-
rêver	VER	inf;	-
rêverait	VER	cnd:pre:3s;	-
rêveraient	VER	cnd:pre:3p;	-
rêverai	VER	ind:fut:1s;	-
rêvera	VER	ind:fut:3s;	-
rêvé	VER	par:pas;	m
rêvée	VER	par:pas;	f
rêvées	VER	par:pas;	f
rêvés	VER	par:pas;	m
détesterais	VER	cnd:pre:1s;cnd:pre:2s;	-
détestiez	VER	ind:imp:2p;	-
détestez	VER	imp:pre:2p;ind:pre:2p;	-
détesterait	VER	cnd:pre:3s;	-
détestes	VER	ind:pre:2s;sub:pre:2s;	-
détesteras	VER	ind:fut:2s;	-
détestions	VER	ind:imp:1p;sub:pre:1p;	-
détesteriez	VER	cnd:pre:2p;	-
détestait	VER	ind:imp:3s;	-
détestée	VER	par:pas;	f
détestent	VER	ind:pre:3p;	-
déteste	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:1s;sub:pre:3s;	-
détestant	VER	par:pre;	-
détesteraient	VER	cnd:pre:3p;	-
détestais	VER	ind:imp:1s;ind:imp:2s;	-
détestaient	VER	ind:imp:3p;	-
détestai	VER	ind:pas:1s;	-
détesta	VER	ind:pas:3s;	-
détesté	VER	par:pas;	m
détestât	VER	sub:imp:3s;	-
détestons	VER	imp:pre:1p;ind:pre:1p;	-
détester	VER	inf;;	-
détestera	VER	ind:fut:3s;	-
détesterai	VER	ind:fut:1s;	-
détesteront	VER	ind:fut:3p;	-
détestés	VER	par:pas;	m
claire	ADJ	-	f
clair	ADJ	-	m
claires	ADJ	-	f
clairs	ADJ	-	m
cons	NOM	-	m
connes	NOM	-	f
con	NOM	-	m
conne	NOM	-	f
fausse	ADJ	-	f
faux	ADJ	-	m
fausses	ADJ	-	f
paraîtront	VER	ind:fut:3p;	-
paraisse	VER	sub:pre:1s;sub:pre:3s;	-
paru	VER	par:pas;	m
parais	VER	imp:pre:2s;ind:pre:1s;ind:pre:2s;	-
paraissaient	VER	ind:imp:3p;	-
parue	VER	par:pas;	f
parurent	VER	ind:pas:3p;	-
parus	VER	ind:pas:1s;ind:pas:2s;par:pas;	m
parussent	VER	sub:imp:3p;	-
parut	VER	ind:pas:3s;	-
paraîtrez	VER	ind:fut:2p;	-
parût	VER	sub:imp:3s;	-
paraissais	VER	ind:imp:1s;ind:imp:2s;	-
paraissait	VER	ind:imp:3s;	-
paraissant	VER	par:pre;	-
paraîtraient	VER	cnd:pre:3p;	-
paraître	VER	inf;	-
paraît	VER	ind:pre:3s;	-
paraissent	VER	ind:pre:3p;	-
paraîtras	VER	ind:fut:2s;	-
paraîtrait	VER	cnd:pre:3s;	-
paraîtrais	VER	cnd:pre:1s;	-
paraîtra	VER	ind:fut:3s;	-
paraîtrai	VER	ind:fut:1s;	-
paraissons	VER	imp:pre:1p;ind:pre:1p;	-
paraissions	VER	ind:imp:1p;	-
paraissiez	VER	ind:imp:2p;	-
paraissez	VER	imp:pre:2p;ind:pre:2p;	-
balle	NOM	-	f
balles	NOM	-	f
empêchèrent	VER	ind:pas:3p;	-
empêchant	VER	par:pre;	-
empêchât	VER	sub:imp:3s;	-
empêchait	VER	ind:imp:3s;	-
empêchais	VER	ind:imp:1s;ind:imp:2s;	-
empêchions	VER	ind:imp:1p;	-
empêcheront	VER	ind:fut:3p;	-
empêches	VER	ind:pre:2s;	-
empêchaient	VER	ind:imp:3p;	-
empêchez	VER	imp:pre:2p;ind:pre:2p;	-
empêcha	VER	ind:pas:3s;	-
empêchai	VER	ind:pas:1s;	-
empêchons	VER	imp:pre:1p;ind:pre:1p;	-
empêche	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	-
empêcherez	VER	ind:fut:2p;	-
empêcherons	VER	ind:fut:1p;	-
empêcherai	VER	ind:fut:1s;	-
empêcheraient	VER	cnd:pre:3p;	-
empêcher	VER	inf;	-
empêcherais	VER	cnd:pre:1s;cnd:pre:2s;	-
empêchent	VER	ind:pre:3p;	-
empêcherait	VER	cnd:pre:3s;	-
empêchés	VER	par:pas;	m
empêcheras	VER	ind:fut:2s;	-
empêchées	VER	par:pas;	f
empêchera	VER	ind:fut:3s;	-
empêchée	VER	par:pas;	f
empêché	VER	par:pas;	m
maintenez	VER	imp:pre:2p;ind:pre:2p;	-
maintiendrait	VER	cnd:pre:3s;	-
maintenus	VER	par:pas;	m
maintenait	VER	ind:imp:3s;	-
maintenant	VER	par:pre;	-
maintenues	VER	par:pas;	f
maintiendra	VER	ind:fut:3s;	-
maintenue	VER	par:pas;	f
maintiendrai	VER	ind:fut:1s;	-
mainteniez	VER	ind:imp:2p;	-
maintenu	VER	par:pas;	m
maintenons	VER	imp:pre:1p;ind:pre:1p;	-
maintenir	VER	inf;	-
maintenions	VER	ind:imp:1p;	-
maintiendras	VER	ind:fut:2s;	-
maintenais	VER	ind:imp:1s;ind:imp:2s;	-
maintînt	VER	sub:imp:3s;	-
maintiendraient	VER	cnd:pre:3p;	-
maintint	VER	ind:pas:3s;	-
maintiendriez	VER	cnd:pre:2p;	-
maintiennes	VER	sub:pre:2s;	-
maintiennent	VER	ind:pre:3p;	-
maintienne	VER	sub:pre:1s;sub:pre:3s;	-
maintiens	VER	imp:pre:2s;ind:pre:1s;ind:pre:2s;	-
maintinrent	VER	ind:pas:3p;	-
maintins	VER	ind:pas:1s;	-
maintient	VER	ind:pre:3s;	-
maintiendront	VER	ind:fut:3p;	-
maintenaient	VER	ind:imp:3p;	-
maintiendrons	VER	ind:fut:1p;	-
cheveu	NOM	-	m
cheveux	NOM	-	m
papier	NOM	-	m
papiers	NOM	-	m
sujet	NOM	-	m
sujets	NOM	-	m
supposé	VER	par:pas;	m
supposèrent	VER	ind:pas:3p;	-
supposâmes	VER	ind:pas:1p;	-
supposeront	VER	ind:fut:3p;	-
supposons	VER	imp:pre:1p;ind:pre:1p;	-
supposions	VER	ind:imp:1p;	-
supposés	VER	par:pas;	m
supposiez	VER	ind:imp:2p;	-
supposez	VER	imp:pre:2p;ind:pre:2p;	-
supposes	VER	ind:pre:2s;	-
supposera	VER	ind:fut:3s;	-
supposerait	VER	cnd:pre:3s;	-
supposer	VER	inf;	-
supposerai	VER	ind:fut:1s;	-
supposais	VER	ind:imp:1s;ind:imp:2s;	-
suppose	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	-
supposant	VER	par:pre;	-
supposée	VER	par:pas;	f
supposent	VER	ind:pre:3p;	-
supposait	VER	ind:imp:3s;	-
supposa	VER	ind:pas:3s;	-
supposai	VER	ind:pas:1s;	-
supposaient	VER	ind:imp:3p;	-
supposées	VER	par:pas;	f
tranquille	ADJ	-	-
tranquilles	ADJ	-	-
épouse	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:3s;	-
épouserons	VER	ind:fut:1p;	-
épousaient	VER	ind:imp:3p;	-
épousais	VER	ind:imp:1s;ind:imp:2s;	-
épousait	VER	ind:imp:3s;	-
épousiez	VER	ind:imp:2p;	-
épousez	VER	imp:pre:2p;ind:pre:2p;	-
épouses	VER	ind:pre:2s;sub:pre:2s;	-
épouseront	VER	ind:fut:3p;	-
épousant	VER	par:pre;	-
épousent	VER	ind:pre:3p;	-
épouseriez	VER	cnd:pre:2p;	-
épouserez	VER	ind:fut:2p;	-
épouserait	VER	cnd:pre:3s;	-
épouserais	VER	cnd:pre:1s;cnd:pre:2s;	-
épouseraient	VER	cnd:pre:3p;	-
épouserai	VER	ind:fut:1s;	-
épousera	VER	ind:fut:3s;	-
épouser	VER	inf;;	-
épouseras	VER	ind:fut:2s;	-
épousions	VER	ind:imp:1p;	-
épousai	VER	ind:pas:1s;	-
épousèrent	VER	ind:pas:3p;	-
épousât	VER	sub:imp:3s;	-
épousée	VER	par:pas;	f
épousons	VER	ind:pre:1p;	-
épousées	VER	par:pas;	f
épousa	VER	ind:pas:3s;	-
épousés	VER	par:pas;	m
épousé	VER	par:pas;	m
blancs	ADJ	-	m
blanches	ADJ	-	f
blanche	ADJ	-	f
blanc	ADJ	-	m
tables	NOM	-	f
table	NOM	-	f
toute	ADJ:ind	-	f
dix	ADJ:num	-	-
clés	NOM	-	f
clé	NOM	-	f
agent	NOM	-	m
agente	NOM	-	f
agents	NOM	-	m
pouvoir	NOM	-	m
pouvoirs	NOM	-	m
approcherez	VER	ind:fut:2p;	-
approchaient	VER	ind:imp:3p;	-
approchais	VER	ind:imp:1s;ind:imp:2s;	-
approchiez	VER	ind:imp:2p;	-
approchez	VER	imp:pre:2p;ind:pre:2p;	-
approcherais	VER	cnd:pre:1s;	-
approcher	VER	inf;;	-
approcherait	VER	cnd:pre:3s;	-
approcheras	VER	ind:fut:2s;	-
approchera	VER	ind:fut:3s;	-
approches	VER	ind:pre:2s;sub:pre:2s;	-
approcheront	VER	ind:fut:3p;	-
approcherons	VER	ind:fut:1p;	-
approcherions	VER	cnd:pre:1p;	-
approchait	VER	ind:imp:3s;	-
approcherai	VER	ind:fut:1s;	-
approchions	VER	ind:imp:1p;	-
approchant	VER	par:pre;	-
approchons	VER	imp:pre:1p;ind:pre:1p;	-
approchâmes	VER	ind:pas:1p;	-
approchât	VER	sub:imp:3s;	-
approchèrent	VER	ind:pas:3p;	-
approché	VER	par:pas;	m
approcha	VER	ind:pas:3s;	-
approchassent	VER	sub:imp:3p;	-
approchai	VER	ind:pas:1s;	-
approchée	VER	par:pas;	f
approchées	VER	par:pas;	f
approchés	VER	par:pas;	m
approchent	VER	ind:pre:3p;	-
approche	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:1s;	-
sens	NOM	-	m
craignez	VER	imp:pre:2p;ind:pre:2p;	-
craignes	VER	sub:pre:2s;	-
craigniez	VER	ind:imp:2p;	-
craindra	VER	ind:fut:3s;	-
craignions	VER	ind:imp:1p;	-
craignirent	VER	ind:pas:3p;	-
craignis	VER	ind:pas:1s;	-
craignissent	VER	sub:imp:3p;	-
craignit	VER	ind:pas:3s;	-
craignons	VER	imp:pre:1p;ind:pre:1p;	-
craignît	VER	sub:imp:3s;	-
craigne	VER	sub:pre:1s;sub:pre:3s;	-
craindrai	VER	ind:fut:1s;	-
craindraient	VER	cnd:pre:3p;	-
craindrais	VER	cnd:pre:1s;cnd:pre:2s;	-
craindrait	VER	cnd:pre:3s;	-
craindras	VER	ind:fut:2s;	-
craignent	VER	ind:pre:3p;	-
craintes	VER	par:pas;	f
craignant	VER	par:pre;	-
craindront	VER	ind:fut:3p;	-
craint	VER	ind:pre:3s;par:pas;	m
crainte	VER	par:pas;	f
craignait	VER	ind:imp:3s;	-
craindrons	VER	ind:fut:1p;	-
craints	VER	par:pas;	m
crains	VER	imp:pre:2s;ind:pre:1s;ind:pre:2s;	-
craindriez	VER	cnd:pre:2p;	-
craindre	VER	inf;	-
craignaient	VER	ind:imp:3p;	-
craignais	VER	ind:imp:1s;ind:imp:2s;	-
six	ADJ:num	-	-
message	NOM	-	m
messages	NOM	-	m
cria	VER	ind:pas:3s;	-
criais	VER	ind:imp:1s;ind:imp:2s;	-
criée	VER	par:pas;	f
criés	VER	par:pas;	m
criées	VER	par:pas;	f
criaient	VER	ind:imp:3p;	-
crié	VER	par:pas;	m
criait	VER	ind:imp:3s;	-
criai	VER	ind:pas:1s;	-
cries	VER	ind:pre:2s;sub:pre:2s;	-
criant	VER	par:pre;	-
crie	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	-
crier	VER	ind:pre:2p;inf;	-
criera	VER	ind:fut:3s;	-
crierai	VER	ind:fut:1s;	-
crieraient	VER	cnd:pre:3p;	-
crierais	VER	cnd:pre:1s;cnd:pre:2s;	-
crierait	VER	cnd:pre:3s;	-
crieras	VER	ind:fut:2s;	-
crieront	VER	ind:fut:3p;	-
crient	VER	ind:pre:3p;	-
crièrent	VER	ind:pas:3p;	-
crions	VER	imp:pre:1p;ind:pre:1p;	-
criez	VER	imp:pre:2p;ind:pre:2p;	-
criions	VER	ind:imp:1p;	-
criât	VER	sub:imp:3s;	-
salles	NOM	-	f
salle	NOM	-	f
invitai	VER	ind:pas:1s;	-
inviterait	VER	cnd:pre:3s;	-
inviterions	VER	cnd:pre:1p;	-
inviteriez	VER	cnd:pre:2p;	-
inviterons	VER	ind:fut:1p;	-
invités	VER	par:pas;	m
invitées	VER	par:pas;	f
inviterez	VER	ind:fut:2p;	-
inviteras	VER	ind:fut:2s;	-
invité	VER	par:pas;	m
inviterais	VER	cnd:pre:1s;cnd:pre:2s;	-
invitaient	VER	ind:imp:3p;	-
invitée	VER	par:pas;	f
invita	VER	ind:pas:3s;	-
invitât	VER	sub:imp:3s;	-
inviterai	VER	ind:fut:1s;	-
invitera	VER	ind:fut:3s;	-
inviter	VER	inf;;inf;;inf;;	-
invitent	VER	ind:pre:3p;	-
invite	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:1s;	-
invitant	VER	par:pre;	-
invitait	VER	ind:imp:3s;	-
invitais	VER	ind:imp:1s;ind:imp:2s;	-
inviteraient	VER	cnd:pre:3p;	-
invitèrent	VER	ind:pas:3p;	-
invitâmes	VER	ind:pas:1p;	-
invitez	VER	imp:pre:2p;ind:pre:2p;	-
invitons	VER	imp:pre:1p;ind:pre:1p;	-
inviteront	VER	ind:fut:3p;	-
invitions	VER	ind:imp:1p;	-
invitiez	VER	ind:imp:2p;	-
invites	VER	ind:pre:2s;sub:pre:2s;	-
effet	NOM	-	m
effets	NOM	-	m
réfléchissiez	VER	ind:imp:2p;sub:pre:2p;	-
réfléchissons	VER	imp:pre:1p;ind:pre:1p;	-
réfléchît	VER	sub:imp:3s;	-
réfléchiras	VER	ind:fut:2s;	-
réfléchissais	VER	ind:imp:1s;ind:imp:2s;	-
réfléchi	VER	par:pas;	m
réfléchie	VER	par:pas;	f
réfléchies	VER	par:pas;	f
réfléchir	VER	inf;	-
réfléchira	VER	ind:fut:3s;	-
réfléchirai	VER	ind:fut:1s;	-
réfléchirais	VER	cnd:pre:1s;cnd:pre:2s;	-
réfléchirait	VER	cnd:pre:3s;	-
réfléchissaient	VER	ind:imp:3p;	-
réfléchit	VER	ind:pre:3s;ind:pas:3s;	-
réfléchirons	VER	ind:fut:1p;	-
réfléchissent	VER	ind:pre:3p;	-
réfléchisse	VER	sub:pre:1s;sub:pre:3s;	-
réfléchissant	VER	par:pre;	-
réfléchissez	VER	imp:pre:2p;ind:pre:2p;	-
réfléchis	VER	imp:pre:2s;ind:pre:1s;ind:pre:2s;par:pas;	m
réfléchiront	VER	ind:fut:3p;	-
réfléchisses	VER	sub:pre:2s;	-
réfléchirez	VER	ind:fut:2p;	-
réfléchiriez	VER	cnd:pre:2p;	-
réfléchissait	VER	ind:imp:3s;	-
réfléchirent	VER	ind:pas:3p;	-
espèce	NOM	-	f
espèces	NOM	-	f
arrangeât	VER	sub:imp:3s;	-
arrangez	VER	imp:pre:2p;ind:pre:2p;	-
arranges	VER	ind:pre:2s;	-
arrangerez	VER	ind:fut:2p;	-
arrangeront	VER	ind:fut:3p;	-
arrangés	VER	par:pas;	m
arrangerons	VER	ind:fut:1p;	-
arrange	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;	-
arrangée	VER	par:pas;	f
arrangent	VER	ind:pre:3p;sub:pre:3p;	-
arrangées	VER	par:pas;	f
arrangerais	VER	cnd:pre:1s;cnd:pre:2s;	-
arrangerions	VER	cnd:pre:1p;	-
arrangeons	VER	imp:pre:1p;ind:pre:1p;	-
arrangeraient	VER	cnd:pre:3p;	-
arrangera	VER	ind:fut:3s;	-
arrangeras	VER	ind:fut:2s;	-
arrangerait	VER	cnd:pre:3s;	-
arrangé	VER	par:pas;	m
arrangerai	VER	ind:fut:1s;	-
arranger	VER	inf;;	-
arrangeai	VER	ind:pas:1s;	-
arrangeaient	VER	ind:imp:3p;	-
arrangeais	VER	ind:imp:1s;ind:imp:2s;	-
arrangeait	VER	ind:imp:3s;	-
arrangeant	VER	par:pre;	-
arrangèrent	VER	ind:pas:3p;	-
arrangions	VER	ind:imp:1p;	-
arrangea	VER	ind:pas:3s;	-
arrangiez	VER	ind:imp:2p;	-
naquisse	VER	sub:imp:1s;	-
naquis	VER	ind:pas:1s;ind:pas:2s;	-
naquissent	VER	sub:imp:3p;	-
naîtraient	VER	cnd:pre:3p;	-
naître	VER	inf;	-
naîtrait	VER	cnd:pre:3s;	-
naîtrai	VER	ind:fut:1s;	-
naîtra	VER	ind:fut:3s;	-
naît	VER	ind:pre:3s;	-
naquit	VER	ind:pas:3s;	-
naquît	VER	sub:imp:3s;	-
naîtront	VER	ind:fut:3p;	-
naquirent	VER	ind:pas:3p;	-
nais	VER	ind:pre:1s;ind:pre:2s;	-
naissez	VER	imp:pre:2p;ind:pre:2p;	-
naisses	VER	sub:pre:2s;	-
naissent	VER	ind:pre:3p;	-
naisse	VER	sub:pre:1s;sub:pre:3s;	-
naissant	VER	par:pre;	-
naissait	VER	ind:imp:3s;	-
naissais	VER	ind:imp:1s;	-
naissaient	VER	ind:imp:3p;	-
naissions	VER	ind:imp:1p;	-
naissons	VER	ind:pre:1p;	-
naîtrions	VER	cnd:pre:1p;	-
né	VER	par:pas;	m
née	VER	par:pas;	f
nées	VER	par:pas;	f
nés	VER	par:pas;	m
allô	ONO	-	-
passées	ADJ	-	f
passé	ADJ	-	m
passés	ADJ	-	m
passée	ADJ	-	f
bois	NOM	-	m
propos	NOM	-	m
camp	NOM	-	m
camps	NOM	-	m
sortes	NOM	-	f
sorte	NOM	-	f
hôtels	NOM	-	m
hôtel	NOM	-	m
débuts	NOM	-	m
début	NOM	-	m
souffrirez	VER	ind:fut:2p;	-
souffriras	VER	ind:fut:2s;	-
souffrissent	VER	sub:imp:3p;	-
souffrit	VER	ind:pas:3s;	-
souffrons	VER	imp:pre:1p;ind:pre:1p;	-
souffrisse	VER	sub:imp:1s;	-
souffrant	VER	par:pre;	-
souffrirais	VER	cnd:pre:1s;cnd:pre:2s;	-
souffrirons	VER	ind:fut:1p;	-
souffririons	VER	cnd:pre:1p;	-
souffriront	VER	ind:fut:3p;	-
souffrirent	VER	ind:pas:3p;	-
souffrît	VER	sub:imp:3s;	-
souffrirait	VER	cnd:pre:3s;	-
souffriraient	VER	cnd:pre:3p;	-
soufferts	VER	par:pas;	m
souffrait	VER	ind:imp:3s;	-
souffrais	VER	ind:imp:1s;ind:imp:2s;	-
souffris	VER	ind:pas:1s;ind:pas:2s;	-
souffre	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:3s;	-
souffrent	VER	ind:pre:3p;	-
souffres	VER	ind:pre:2s;	-
souffrez	VER	imp:pre:2p;ind:pre:2p;	-
souffraient	VER	ind:imp:3p;	-
souffrirai	VER	ind:fut:1s;	-
souffriez	VER	ind:imp:2p;	-
souffertes	VER	par:pas;	f
soufferte	VER	par:pas;	f
souffert	VER	par:pas;	m
souffririez	VER	cnd:pre:2p;	-
souffrions	VER	ind:imp:1p;	-
souffrir	VER	inf;	-
souffrira	VER	ind:fut:3s;	-
jambe	NOM	-	f
jambes	NOM	-	f
remercieront	VER	ind:fut:3p;	-
remercies	VER	ind:pre:2s;	-
remercierons	VER	ind:fut:1p;	-
remerciez	VER	imp:pre:2p;ind:pre:2p;	-
remercierez	VER	ind:fut:2p;	-
remercions	VER	imp:pre:1p;ind:pre:1p;	-
remercia	VER	ind:pas:3s;	-
remercieras	VER	ind:fut:2s;	-
remerciée	VER	par:pas;	f
remercié	VER	par:pas;	m
remerciai	VER	ind:pas:1s;	-
remerciaient	VER	ind:imp:3p;	-
remerciais	VER	ind:imp:1s;	-
remerciait	VER	ind:imp:3s;	-
remerciant	VER	par:pre;	-
remercient	VER	ind:pre:3p;	-
remercier	VER	inf;;	-
remercierait	VER	cnd:pre:3s;	-
remerciés	VER	par:pas;	m
remercièrent	VER	ind:pas:3p;	-
remerciâmes	VER	ind:pas:1p;	-
remerciera	VER	ind:fut:3s;	-
remercierai	VER	ind:fut:1s;	-
remercierais	VER	cnd:pre:1s;cnd:pre:2s;	-
remercie	VER	imp:pre:2s;ind:pre:1s;ind:pre:3s;sub:pre:1s;sub:pre:3s;	-
choix	NOM	-	m
sécurité	NOM	-	f
sécurités	NOM	-	f
